source_index,label,lot_id,map_sha256,split,map_path
767679,none,lot45760,057457c6bcdc593cbf7e3195521e9c9fc88ad77c74ef3bb1bca1f98091edfd43,validation,maps/0767679.npy
767686,Random,lot45760,b2dd2d40d02624e8d281acd7ab09d04cce22b43a491920f47d4e1b11b9882d3e,validation,maps/0767686.npy
767710,Loc,lot45761,dca43eb7a02ff2eb2e1166a84c268cdc02c32ea99ed123e8c5e43cffa7a3b15c,train,maps/0767710.npy
767729,Edge-Ring,lot45762,e54cf4f4ea46920c967f3b2d7a0057a803caf5a2eab80b44800883e4e2b04989,train,maps/0767729.npy
767770,Scratch,lot45764,53584324065c2d6357e0ddded8873154ae996db7c1934dd5547cfd8074524c03,validation,maps/0767770.npy
767781,Edge-Loc,lot45764,06fe7bb647ca1a8211d13c1d4f6899188151d00e05894b969d4e1f9d17470ca9,validation,maps/0767781.npy
767783,Scratch,lot45764,8e9c2c93b52a50bbcb131d12e5990408df8a791cfe5ba8d780956bb8be203658,validation,maps/0767783.npy
767801,Edge-Loc,lot45765,6cb9d0e2e5dec676abf868831e10f694b0ae7376bf8b548a0a8a7bf9f3b8fa77,train,maps/0767801.npy
767875,Edge-Loc,lot45768,6a22a08ececcc29030b881c256954ec0237746f42aa7ba6e1042d6e709b05da2,train,maps/0767875.npy
767923,Edge-Loc,lot45770,f889122d8c4987861565328c77280a890a450df3ded4df38abf79854aca11b16,train,maps/0767923.npy
768075,none,lot45776,7224e5e3dc95c0ec309279b43a3e3e421503d74d540c92de840fb0970130d846,test,maps/0768075.npy
768133,Edge-Loc,lot45778,b0dd88ba6128cff7b1dac0ab67d687166326010e98107117ddf845873c152292,train,maps/0768133.npy
768257,Scratch,lot45784,26e985d34387dc1c452337f1e3b63dc9b385a769547f36f053a384b09089eb87,train,maps/0768257.npy
768415,Loc,lot45790,07e25a25600606a295b5b96adaf0d71660f98211bced54a2f5da08c92d050fbb,train,maps/0768415.npy
768423,Edge-Loc,lot45791,aa3443a92f42758a987d27dec26a03412d6943fc6de84453e986d0e89bf9f738,train,maps/0768423.npy
768443,Loc,lot45791,fb4238d10a012941031d56327cf191b1af75f19078c521fa4baecaaee419e868,train,maps/0768443.npy
768449,Edge-Loc,lot45792,ee33890a6d5786deac12a4a5c52040112f5fc435fc350f34f5e3e8957755c773,train,maps/0768449.npy
768478,Edge-Loc,lot45793,a67a74eaec825f079a6ef4037c954d1f63fbdb8d99e7f03808fa243572f74b55,test,maps/0768478.npy
768484,none,lot45793,9758d48c0bb15228c783e311f67340237e8a5fb3bc97c200dc8beb0b0b0c191a,test,maps/0768484.npy
768528,Edge-Loc,lot45795,c3852ed0b177ab845a70772c9d967b9988ffb92f4d203d3a9e3e4805a75081b6,train,maps/0768528.npy
768569,none,lot45796,fb847d83f3bf49374d1743e160d968e8f5dba89bfa44834cddd6c0a63540b70c,train,maps/0768569.npy
768614,Edge-Loc,lot45798,230a3110d1074d6795c1396740941b8815d9f36d6a76ef50e52a2c97c9d901c0,train,maps/0768614.npy
768636,none,lot45799,ee3c28f72b70ce53b546fba84d1d0cb52495ef556716b2d99a751f3e841383c9,train,maps/0768636.npy
768708,Random,lot45802,a95e18b1f30724f4ef864b6e5d618de214c025d5a17a8bef24142b732b4d89d9,train,maps/0768708.npy
768798,Edge-Loc,lot45806,8008df00bced3fded0bf5807172ddc99b60202759beceee389ab84f924e791af,train,maps/0768798.npy
768868,none,lot45808,2620578ff40133d10b83651c33481fb74c6eeba943588c37a9d3375a491fffa5,test,maps/0768868.npy
769028,none,lot45815,e51d86deac43701af3dc509ac9bf6be81edd1cf6aa135710e77000d1ad35bddc,test,maps/0769028.npy
769084,Donut,lot45817,77c66de3d79b0dd17568035aaf5f720280794aa8ebd72e92f60c1ba3b9568dcb,train,maps/0769084.npy
769108,Donut,lot45818,375e2ba9ccc1633b3ac7d4c96f075a6439d58dfbc5d4263448e80804cf392a09,train,maps/0769108.npy
769530,Scratch,lot45835,21954f4b055368b621fa548d62b61917786b896679d46d32d774e8125e2aac23,validation,maps/0769530.npy
769564,Scratch,lot45836,651a1593e0330a4907c0971817f54d062d51dbf9701b55afc5b9d0d000036f32,test,maps/0769564.npy
769649,Edge-Loc,lot45840,855ba7a8a873fe7a7f2cba2b95df867ee5356d01f933ef78aed94b4197446fd0,train,maps/0769649.npy
769955,Edge-Loc,lot45852,501e5ce62e6763053cd44269ecf4d8cd7dc523c0f2587efdff654dc909828bbb,test,maps/0769955.npy
770044,none,lot45856,ec76eb4f56d355574713e8d2e50c688d7a6aa8fe0e9da758ccd954b5985e89c4,test,maps/0770044.npy
770086,none,lot45857,e20ceb19f60c154bdf1e148f1c5fbd53b93e14791548683ad57da4a850170b7e,train,maps/0770086.npy
770142,Scratch,lot45860,9c830053a018451cb869cec44cb7578649c8e63a8fa3ac6cc834d1c5ca60b956,train,maps/0770142.npy
770221,Scratch,lot45863,0ab8225b2ca2b377af40141701cac51f68d4e8fac0c4d8993399199e9019898e,train,maps/0770221.npy
770225,Scratch,lot45863,6f937d14da763ce1ca0a08f45311ed0f1c9651319476c62eaa9a80586fe6e819,train,maps/0770225.npy
770360,Edge-Loc,lot45869,6ff966de3d48c509caaf08d04501e5f0ebd49763ca523dfa211df1aed20c1b3c,validation,maps/0770360.npy
770556,none,lot45876,8636c750b0fb2c36281f54cfb6de7ad03d1b86a3e9d4adc25a5e49e7a40d5441,train,maps/0770556.npy
770646,Edge-Loc,lot45880,4db1d86153b4b6245c561d786cc17e1ccfb5919e79e3ed4f4085b001a3f90a2f,train,maps/0770646.npy
770675,Edge-Loc,lot45881,9f866ee377cdddcf65b087cd463f18ddd43616295d5d88ee0cc4355cd6630360,train,maps/0770675.npy
770687,Scratch,lot45882,b71b94435adf9dd4770b668a1b0d44c58d8d600771a9f7ee70763657d527b74d,train,maps/0770687.npy
770815,Edge-Loc,lot45887,d5d3cc8a75b0a556690b4e9854ae4d2fa8f96e5ae2ddf3689610b1927b03707c,test,maps/0770815.npy
770822,Loc,lot45887,cb0a623330776dd383bd5f4a6c5979d587ec4d679f03682e27fb6a3126d2502d,test,maps/0770822.npy
770839,Scratch,lot45888,41ba04e07920e552ad9f80f85ad2390e28259e145da52ff74a528fb69f1f0fdd,validation,maps/0770839.npy
770905,Scratch,lot45890,18c34bdcbb8c331a8d86d96cd804a18a12772a6c1974c3346afc340c72e24a31,validation,maps/0770905.npy
770925,Scratch,lot45891,53291f4b2a543a25eae58659bdc0a5661419e0e576c22013bfa3639380b3ed9c,train,maps/0770925.npy
770929,Loc,lot45891,4581f8c8a7ba6fc94c7b27e9f34cdc245937a111dc1b16b45911266df7dd102c,train,maps/0770929.npy
770950,Edge-Loc,lot45892,1f596f35b3628c9a21706f2d3dc04405b7169e475f6ce011b9ca4cf9d92331f5,train,maps/0770950.npy
770965,Edge-Loc,lot45893,93dc07fc12ea1ba707293e85e96504eb697138b69ffa9f599f7d8e2ebfb5281e,train,maps/0770965.npy
770979,Donut,lot45893,d71519359e77a9e04f333b9e07fd4058239a938d391027e4f1d0d25d4d9a4137,train,maps/0770979.npy
770990,none,lot45894,85a23050f84b6b594a78259c88ff2501f3bae15e5e075a49acbd66ce06aa5d29,validation,maps/0770990.npy
771006,Scratch,lot45894,5df8b7a295bccc2411ebe22b3e3e32ecfd3f8f5ae6dfa4e52a498ae8423eb234,validation,maps/0771006.npy
771037,Donut,lot45896,b21a049111dbf38b72b42aa46d365f603ef0437cdeb72b995a6471b9e433ae82,train,maps/0771037.npy
771130,Scratch,lot45899,75ef6dcc800da3aa8644e0cab2904fbe477d389fd1b74cf64b5f5ac69524c106,train,maps/0771130.npy
771175,Edge-Loc,lot45901,6c45a775290cf5e7b2b77a928ae638079f17bd7e832d545e6c55ea11cb7c3642,validation,maps/0771175.npy
771405,none,lot45910,812bc04378507ebf4c7b43f6251781fcda51b3176aeeca80dee6685e7ed7dd55,train,maps/0771405.npy
771542,Scratch,lot45916,53666016a3f1d429a817a8f777b1dfed2d24441e8f486cfeb63aee0b14897096,train,maps/0771542.npy
771617,none,lot45919,12616b96a377e33047cb6d4b81a87906765bb5aaf1656f287d8210a39af40512,validation,maps/0771617.npy
771629,Edge-Loc,lot45919,b2bc555b1fc39e685006a263e728f9e6c4f8e4f1fb50f7eceac974c61bef6006,validation,maps/0771629.npy
771665,none,lot45921,8520726bda7b625a54d68fa97d12ca8457a101471ce9906f584a10a07f3a350b,test,maps/0771665.npy
771789,none,lot45926,02abcec0bcfc362ed9007a86f8a6354033d70d59aa250fb0f5ca730ddfb9b09d,train,maps/0771789.npy
771820,none,lot45927,7c35ce855dd70f12f3ae08e85e280b0c481853eada708d200f6ad5a3cd633bc0,train,maps/0771820.npy
771837,Random,lot45929,1c724716e4bfad6bd6e1e9670012aae3b7d93500e29b01ebac30e5d395b165d1,train,maps/0771837.npy
771847,Donut,lot45929,409560100e189f8c684aa83dd1d3277838581e9601a3ec1c5864273f2e46435e,train,maps/0771847.npy
771849,Donut,lot45929,bce69c8165eba248b568adcb0f12eed91a117df46f4843ce152faefd85eccdb8,train,maps/0771849.npy
772114,none,lot45940,daf9bacfaca04a099522342c843dbb91a5b06177274442081a4541810afd80bb,train,maps/0772114.npy
772173,Loc,lot45943,3b36e234155481aab2e16fca9aafbdd329f9c8b6670b98e4c6a4d5237b640065,test,maps/0772173.npy
772244,none,lot45946,36c008b234bc3d88b06b1aa8d586fa3e6e17649ae42a3d7568dc84cd19ad28e4,validation,maps/0772244.npy
772265,none,lot45947,1e2c1380536661084ebf6821aa78ac5e9875703964fb9a2cc9e5443e81060724,train,maps/0772265.npy
772361,none,lot45951,9d25e02e909984e239bd02915ac9d86aba94355101093fab673045806f9d8938,train,maps/0772361.npy
772428,none,lot45954,ea53dce6a235d6f60c6812ea294278fe89411c59e697f0aca4c3a05a7c15ae28,train,maps/0772428.npy
772453,none,lot45955,761caea71dd9ac383c6bb979b3f6222c3bf29cbdad4a76e63d76228230e09cf3,train,maps/0772453.npy
772566,none,lot45959,ae6c40addb12b0a12b8c264e4539960c4c041c69dfa2da0f46a61c41f3954793,train,maps/0772566.npy
772594,Scratch,lot45960,0c654f0e7476f04ab09691adf8bcc4c4907b3238f676e529c8c0c88c62e4bfb6,train,maps/0772594.npy
772692,Scratch,lot45964,182087032a8809ba752452e1a6ed0dddf9ac513f64c67c6770ff17e0d4ebc38f,train,maps/0772692.npy
772701,Scratch,lot45965,33eb35c18ea7d88c08720995d9cf3cf02d3cdae0a4635d1e87da148ec99fe40e,train,maps/0772701.npy
773035,Scratch,lot45978,33ab4041ad833954f2b8195f733e8e5500e44a747045234fa5708213a8076690,train,maps/0773035.npy
773126,Loc,lot45982,43a276d8cdaaf2aaac0581de0f0c6bbc3eec2b7a99c4d9f84615e2c3e941d312,train,maps/0773126.npy
773196,Random,lot45985,f64b9270303c3bfbb092e083efdd085ab0c1b5661f7848fbf4b85064a0f30fc7,validation,maps/0773196.npy
773205,Random,lot45985,ce1133e799d59921ac9f23f62c65fe4f94cc6fc19089ef3baab703745a018cf9,validation,maps/0773205.npy
773209,Random,lot45985,a384055902826ef59dd1e23ab4883c8468c53a693f90ce4f1cc8def9d1ccb7ff,validation,maps/0773209.npy
773211,Random,lot45985,8f1dffd434b5b9c64b0cfc5ad99bcb3e665f8fd1d8c81b7a6ee6645033472bb9,validation,maps/0773211.npy
773214,Random,lot45985,118492355e2fcab9c25019b5daf6a01aefb84430e389bd9e08c394ae65683f7c,validation,maps/0773214.npy
773215,Random,lot45985,1d03145f70a22837fde8409dbe31d85a3695285373a72377e2cdf6938439c296,validation,maps/0773215.npy
773217,Random,lot45985,8d93d988c9f1dd9915b6d8fe0faf01c48ab3aa02431a9eb89c07bf640d09cae6,validation,maps/0773217.npy
773582,none,lot46002,474df6a75ae0b65ad8d190e7150826fbb026b8a5a3be1ab7446e111d16bbca7a,train,maps/0773582.npy
773664,none,lot46005,7b98a3b4b3dedd048682fa2ce89e24a4ef3ba432913544e88a7fd43dcfa834ab,train,maps/0773664.npy
773684,none,lot46006,20dffd8ed2337ba62cb6a1ed9e6c6a3177032fe5a83d79d5cd01a36c641f3937,train,maps/0773684.npy
773730,none,lot46008,0b3bbe36389facc0a6828b009ca6816204145b3f0ecea4244d46a333d1819b01,train,maps/0773730.npy
773912,Near-full,lot46016,04aa124d8aaea6a5762ad6cf211807bbfeb12756c02b88b0962d61a5ab043700,train,maps/0773912.npy
773919,Center,lot46016,82a92222f024b9deab52f1846ff5774a022d1cf9b20f1e3aaafc5dd4ad99e411,train,maps/0773919.npy
773979,none,lot46018,3dbae1665ab7ef24890bc0092eb7783b6c4f94321def23da7ae7cd6e762b3d68,test,maps/0773979.npy
774000,Loc,lot46019,026c9e6b8698f4a1fd1d5c22c2ce873d5e6a6d24e5c306034a69c436d40c8a7b,train,maps/0774000.npy
774012,Loc,lot46020,2e127f00913d131d57e99fc29d3efb113b6e1ef582e685da842f8e9337cdebd5,validation,maps/0774012.npy
774221,Random,lot46028,98bc648adbd556a3be4f757d7b7f67d2c480381d91a1a3d3e033ae3282914ecc,validation,maps/0774221.npy
774224,Scratch,lot46028,44ca45d90cbfbd9852d24a860481d7ef7a1a77ceb689945b9cb82371dfece201,validation,maps/0774224.npy
774225,Loc,lot46028,8e45d34400d5a63b4cd9d1829f099f7f544c412071ea5aef9c721007060a18dc,validation,maps/0774225.npy
774230,Random,lot46028,2341254a1a9f88bf5dbde610b3346460355b1374b22b8c1923e2ecf387f0a44b,validation,maps/0774230.npy
774282,Near-full,lot46030,b10942cf21a8167cb5a857e7ea9da6a1d54f7e42f6e43b11c71c8acabf679181,validation,maps/0774282.npy
774363,none,lot46034,895914f42d7d5fe3719a132c9692a9eb2b10365790732a13e86b64938f0d0e17,train,maps/0774363.npy
774386,Edge-Loc,lot46035,7e58094baabeb3f3e89cd9f59b3bc6d49f72d92180ba10c231d53d2dfd42f29b,train,maps/0774386.npy
774501,none,lot46040,8119e391e9b2ee5d5564f5a2ccae55758d2e0f94f589a5d49318530491473399,validation,maps/0774501.npy
774540,Center,lot46041,eb2b58e081b5084c1968654fdd3b5700d4bd22652e255eb9607b117910a1ba48,train,maps/0774540.npy
774668,Loc,lot46046,cc862e0f475ff833e21d082c22283bdb4528ef8d7964fe33ca3bc8be4037e528,test,maps/0774668.npy
774716,none,lot46048,2b72d48c07d5702835355e13b15e1637dfb2bcaf62224870f10e9dde40d387bb,validation,maps/0774716.npy
774843,Center,lot46053,c0e8e75bd4afe672e654ceeb2d085c15101f62f8fcf3da01c877f57171a1a929,train,maps/0774843.npy
774934,Scratch,lot46058,9b78195444e329966e8c117f02646a07e977c4b42d7ba2564e5e3b352bcd2e49,train,maps/0774934.npy
774980,Center,lot46060,a29847086fff3c8a7a145aeb43ef5878ec7e0a2a3f1aa4d13411fd3193000fe0,validation,maps/0774980.npy
774981,Center,lot46060,151d72313fa518b0cd32e86b2866a408c6e3bdd29c40a82d1e930282dcd3d70a,validation,maps/0774981.npy
775022,none,lot46061,1ad26c0b5fcde55010fdbe6a3108b96bd0931a1cf3a27cb5df67521e63e0610e,test,maps/0775022.npy
775135,Scratch,lot46066,14c14ace6e699bf9b49c19603092485cfe9bb68d7ed177afcfdd83a6d8799851,train,maps/0775135.npy
775210,Edge-Loc,lot46069,77d7058b6cccca1cd8ade0edcaf8a96beb32f52c8177768572f49d60e2936768,validation,maps/0775210.npy
775400,Random,lot46077,68d2e9c3928329d89bb770acf26155d25b8748bae846378327a30fdc51286e73,train,maps/0775400.npy
775520,Edge-Ring,lot46082,b24f13f911977a79017c018817193569ced9a825e7ab9fc314078a606f11e4c7,validation,maps/0775520.npy
775793,Random,lot46095,e9212b0c20fdf6a5418047556222d795d0ab1c02aa1b02e44e36ca1f27ae8ae6,train,maps/0775793.npy
775856,Loc,lot46097,a1fe33301f227c246429d0744c594345acb3501c1bc790a7e15c28ee3a2e45ba,test,maps/0775856.npy
775957,Scratch,lot46101,e52df9932740e6a78dded70c3210a4bf8b1723f7a60c6cefa4f7155b96cc423b,train,maps/0775957.npy
776003,Random,lot46104,d7b29f9e1ca8ca81ded1dc28f1678a09c844a5d36a5ec69f682ae4407385a007,train,maps/0776003.npy
776005,Random,lot46104,b4f0026c87c3a8648d9476751863944a2f070dbe08962f69ec399c68bc9fa723,train,maps/0776005.npy
776006,Random,lot46104,3618ce343f233cc9023643be37b16d7c6d202f5a44599a54e94cbb730b642be6,train,maps/0776006.npy
776010,Random,lot46104,c34c9e33721a3a74f26f6e8f8729179605a850280f643e2513f1549e48b2ffc2,train,maps/0776010.npy
776015,Random,lot46104,0bee164415f22fcf6e73ac2b2641c6b05f07a714d4325e05ab4fbe3ab028fbc7,train,maps/0776015.npy
776019,Random,lot46104,8e76e7e4dab018658508f77af37c653b2473d0cf4341bdd70486a566dd108a8e,train,maps/0776019.npy
776021,Random,lot46104,ceed8ddd467193b4dc6993b4f48e85302cd166550e59f232491933fbc63ba910,train,maps/0776021.npy
776022,Random,lot46104,5b6719008fa1b775467ea9f619d26220ea2bda5ce5ba0a39b007f9f82eb4adea,train,maps/0776022.npy
776023,Random,lot46104,4a277e392724860ba89e03691aafd1be539cebf5f00eceb755d7f9723f866c6c,train,maps/0776023.npy
776026,Random,lot46104,d2fb291f5b977fe82f634fa04c4e2bdef7f960ff75ff3a01ad2855a693dae702,train,maps/0776026.npy
776044,Random,lot46105,86e5f5d6e21b8672be40b28dee4f8bca062834e0ddfd9aa86023c4a673ffde26,train,maps/0776044.npy
776046,Random,lot46105,60877d9e514be07931d38abab43e21a6556283651170269417dd6b2a78f16e5e,train,maps/0776046.npy
776178,none,lot46111,56f043bd66c7e45917cc6744ea998b1330b9c82c81d1f09eeee9eb7029134a49,train,maps/0776178.npy
776334,Edge-Loc,lot46117,012cacc2bd4de5f90131ffd2c1d642ef8668f42a25065d9d562d275a41f70f23,train,maps/0776334.npy
776349,Edge-Loc,lot46117,342b887235313530dc73f7d4b32da80749636449eb92a7b3bd7566c229aff4cc,train,maps/0776349.npy
776406,Edge-Loc,lot46120,1f14f5e70898a03441e8435e738d20fff3197b5272d3cb8fa05e2e4b28f588af,train,maps/0776406.npy
776421,Edge-Loc,lot46120,4c6772895aea2ddcfc215f8cae6430898c22630df5530f2971dc4e3d4a3a57cb,train,maps/0776421.npy
776451,Scratch,lot46122,aa97b53671e87b34826d0bbaa5a94be233d34cc344e95f8fc02f353f789ec49b,train,maps/0776451.npy
776507,none,lot46124,fc3e6726d47125191ff22c9d022de74c36676b7014b226c4639a7fd223b628ce,test,maps/0776507.npy
776520,Loc,lot46124,c9e8facca1605ed8112f4cb603b71bfea93de26b76de5f2e102ee1724c7f3d4e,test,maps/0776520.npy
776605,none,lot46128,6d665fe1ab1ce16d47bd08c1c2bf66703f716b4191e85343ddd580ae99e1f031,train,maps/0776605.npy
776652,Scratch,lot46130,1b2f4863db2db16502687049a4515074d46fa7755af58feca39325124f4c39f2,test,maps/0776652.npy
776671,Scratch,lot46130,464d074ecae21c9635644c60471b458d49c7d025130b10d18bb90f857578e96a,test,maps/0776671.npy
776723,none,lot46132,97d652bb2772f9734cdb1ce83d0c9dfbcfd5dabe4c3253e7679d7a8150b52446,validation,maps/0776723.npy
776914,none,lot46140,b32b93fe542047ac71f4a4f0c0327f2f65c2cbd732bea437cf5713bea6d784ed,validation,maps/0776914.npy
777035,Scratch,lot46145,523d207fda385c962fb560a3bbd323bc2c4de24cc19cde4d07bac99672d3b2e3,validation,maps/0777035.npy
777090,Edge-Loc,lot46147,8b098a08e5d3d827b0bdc85ca7a55ebfa8303429ac45196a2a18adc347fd3578,train,maps/0777090.npy
777280,Loc,lot46155,97c4f07ca60cd581cd2e047915deace17e0ca9820c97552d015e8a9952dd885d,train,maps/0777280.npy
777535,Loc,lot46165,8ac181fedede61a793d3dea8150932386d511fb750aab1fe708fb16af3fe9854,train,maps/0777535.npy
777548,Scratch,lot46166,78e68a766dc3d01cfb40774184a42b20dbf53cc681d4b1c52b3bcfc76e4eafa8,train,maps/0777548.npy
777600,none,lot46168,323ad716765864e4e7b3db640b27a903c779c5def8008d31fcf8bef337279f8b,validation,maps/0777600.npy
777757,Loc,lot46174,c6681861478b7b77df609ed4e7397602f3478d3105e9117040ef36a506ccd7f3,train,maps/0777757.npy
777813,Scratch,lot46177,298e0e7c2a21aefafa80b43bfc3abdf3e58f6d612cb22101151bb624e63ae987,train,maps/0777813.npy
777853,none,lot46178,6e85b77c79cf20fc411748f52f3fbca002efd1b16efc6a37b9feb5d4981c8a67,test,maps/0777853.npy
777900,none,lot46180,af6fa2def654cb7b50d93850d2ce33a22db2086427af821b2dfb28597eec8e1d,train,maps/0777900.npy
777958,Scratch,lot46182,105b0dc1aff245e32ee5f12cb3ef4e632734325c664ef840a9d946fa80fe4291,train,maps/0777958.npy
778135,none,lot46190,ae67c09fe65b5b7b4cfb24dbd7f91b9d25cb9e29c6156e151995642b8076605c,train,maps/0778135.npy
778152,none,lot46190,92563190f396b1e09fb0c200d8cd73e9c44b06b4fb03c5ab3b79934092f5fdd6,train,maps/0778152.npy
778156,none,lot46190,5cde714f52a3c9a6200115c25b81a9806fbdb8dc0c5b23bc3889f279710f0e3f,train,maps/0778156.npy
778340,Scratch,lot46198,6206788eb23af2208756bb1ee46967a37258a9863c63c6754a92a6faf12f0cf9,test,maps/0778340.npy
778344,none,lot46198,a8d17d543086729d360ae3204b031d071c5ff69b26630fe1fc37faddc4e9f9c1,test,maps/0778344.npy
778402,Scratch,lot46201,bdfcf3d202eca471f8a7534d3af3df6fd6a3c4f7f13cfad555ca8e7a5d6c260d,test,maps/0778402.npy
778647,Scratch,lot46211,d1e9569f38361f79ba7a9ad6cb0ae28e27127ffcc8d4a63a169a1ee139b26ae3,train,maps/0778647.npy
778691,Scratch,lot46212,bd6f969e72e0299ba1b1e31f020889e8a2c0feb845891eb2657183f325731683,test,maps/0778691.npy
778884,none,lot46221,6f3f09c6c89c5e6b247c717e7fe52d98e6df9876d23e61bf8e198b4b622f0e09,train,maps/0778884.npy
779033,none,lot46227,67dd1fc592b871e216473b68ce21123a5b7d621d6f0a58193c188a47622163f1,train,maps/0779033.npy
779184,none,lot46233,9ad5d70acbd3f61f5428f3238a40c1331a19f19e3227fb162fa6d1021a75d730,train,maps/0779184.npy
779342,none,lot46239,5b43b6e6bc6020215046dd709446a0107dd54f9625db13d30114da5f059ff6a2,validation,maps/0779342.npy
779543,none,lot46247,dc691a5d24ae69c442f084f9ad45010b614772ffd95a35e3d07f5ec2fd059463,train,maps/0779543.npy
779615,Scratch,lot46250,571667d3ec5928ca73db423524f7be349695d9112aa35043e48139911e39495f,validation,maps/0779615.npy
779627,Edge-Loc,lot46251,1dd67c1b32cf8eefc50fd7a4df63208eabe37beef4af243646dfa0155021b8eb,train,maps/0779627.npy
779836,Scratch,lot46259,f4c5097c8e3814257f3876b0387a04e1c1fa055f37f647cb104baa25d1d6d683,train,maps/0779836.npy
779866,Edge-Loc,lot46260,96ae7400935f05cd6cd0b28b8848063bf710a97b33898b4f1daf2896bc7f77c8,train,maps/0779866.npy
779923,Scratch,lot46262,91e1550a98790772b283cd4b0677b5c6abef3cd622b17ebc6d159d7725dcf07c,test,maps/0779923.npy
780101,Scratch,lot46270,e81bd0cf8df11475c856d89540a751a1296b1157f4ee8327149398a6983f8537,train,maps/0780101.npy
780106,Scratch,lot46270,beb67aa20ca5a4d29c4e8eec22c973d07c9128a76f0fc786db4ef57f2751ac1a,train,maps/0780106.npy
780316,none,lot46278,a10ef300af1fa009504435189aaad0a692ef3ecb01f7275a5cf585874fd058b4,train,maps/0780316.npy
780531,Edge-Loc,lot46287,1042005b7450e45ab285157d47464621ba66b4d0a2b84c8fbe47839b199a5dae,test,maps/0780531.npy
780638,none,lot46291,461a588e0428a3de337f1a8d5cde288b9a74d46df9b0e607c39ad9890e801d80,train,maps/0780638.npy
780683,none,lot46293,396be8e4b6e8b171fbd046640d7d4ab33d5c6d90588e85fc74dc42094fd63d57,train,maps/0780683.npy
780712,Edge-Loc,lot46294,bb1ce68122a11d4091a1191ca8a7856d5c0848ca5ffccb66d0edd4a6b71e3a9d,train,maps/0780712.npy
780979,Scratch,lot46305,6faf41f470dd8c210c86a18bcd9e808e2f9874d39bfbbe527c2dd1de96cbd198,train,maps/0780979.npy
781019,Loc,lot46306,e445ea3ded1476bd655a7761c800ba074c18060d07653b416a712e7ef87c2543,test,maps/0781019.npy
781026,Scratch,lot46307,53aae019b7ca764de06fd62f444152abd26993284886775941131b125d368e15,validation,maps/0781026.npy
781033,Center,lot46307,bd2d93e79d52ec3e66d1bed35b32fe2738da9b912308e9b5311d9dcdcc3bd43d,validation,maps/0781033.npy
781133,Scratch,lot46311,6f5f796f1e882879f48b140b7a3c3184b269861ca0a0cf41575e433a6113bfe2,train,maps/0781133.npy
781188,Loc,lot46313,6e516ad6e83cedbfd6f91ab8ebb91ce04477fdef1a866dc768b1df4a1b28ab0f,train,maps/0781188.npy
781236,Scratch,lot46315,0ff08a0bf55a53cdf1a4df535a14609de06ffb29fb73abce5b786ceeff637624,train,maps/0781236.npy
781388,none,lot46321,df8793af9c8a73060fd2448a6c5d35aa91a50e48e4f2efd3479f5aefe78e6101,train,maps/0781388.npy
781498,Scratch,lot46326,91753427610a75cdd8d65e8764e5297ca07c809155d24c3562adb0c2ca6d5c34,validation,maps/0781498.npy
781568,none,lot46328,ac8949ccfbe555fd25e68d45a91bf0f8832b8b425a7d7ea9ca83d08066d1d046,train,maps/0781568.npy
781669,none,lot46332,32f60744f63aa31d2b176d2e531c2da98cd48d7964b717641dc767beca97c07d,train,maps/0781669.npy
781866,Loc,lot46340,8bbb19040be5719c654e222ff71b88ff7326603342353e4a8665e1568bd525fb,validation,maps/0781866.npy
781918,Loc,lot46342,333334d63b7da1246e2b1452ee1e4ab9cc31950191f4261b1daea8196fba94d0,train,maps/0781918.npy
781925,none,lot46343,b3bb5fe96d7b17940fd2d7ed33f1c5f291437a7e9760eb06c9c0a81c0c83474b,train,maps/0781925.npy
782040,none,lot46347,8f6c9b7e6e7d3923586fefc93b0fa77bcc3282456f31bd244176bc9c8b6a3bde,validation,maps/0782040.npy
782048,none,lot46348,51f401a61005c5968db66ca03d70d864a1434d9a8534d28aa6e6fab0da68d0b9,test,maps/0782048.npy
782152,none,lot46352,df7a97e5efcc704f013e0942ea587cea09443eb53bb72465fdb7c9ef1c1bc265,train,maps/0782152.npy
782299,none,lot46358,0d5d360ca164c53126fec3643e88920708b559f4fe750ffd706d486856dd4ec9,train,maps/0782299.npy
782473,none,lot46365,0af474576fe029fd9e1474ef48f2b7823ffd018b175f67134a88c05bd1988620,train,maps/0782473.npy
782516,Edge-Loc,lot46367,157f4b36fa188f951e6d198f35a54dc015cdfb2873d6c3eff5d57edc62e5b9d0,train,maps/0782516.npy
782576,Scratch,lot46369,4c6bfdac44a538b1162d97eb8c11b413127d8c53a281dcc6f00d1fc865c67983,validation,maps/0782576.npy
782753,Donut,lot46376,38cc4e3168626e0f18f478ced4bbbd1cf512ddbbcc51d6d7958056fd2239e439,train,maps/0782753.npy
782771,Scratch,lot46377,c0bbede4f6adccd34e209a9605c53d9940afe5b9946cc969f463d614a50701ef,validation,maps/0782771.npy
782873,Random,lot46381,3478d13e6b051413baa00758bce619419544af96ac1fb04dcb763329824bda83,train,maps/0782873.npy
782891,Loc,lot46382,8688e8e8749d17c79e8452e053cf2be53d28de735d19bd56af3b943e7b0e8d29,test,maps/0782891.npy
782920,Edge-Loc,lot46383,f1c59cdeb13eb4fa756d0326b38b604bf8487d128bd1a61eb9b91f87e84704cc,train,maps/0782920.npy
782928,none,lot46383,e1498355d5676827950be8917a3ce44b218647568993442a88e7c156701fc0c7,train,maps/0782928.npy
