source_index,label,lot_id,map_sha256,split,cache_index
773016,none,lot45977,6facaf5b78bc9836567d2b99afccb299e4832d1acc818504c686eeba3a53bc41,train,14499
773018,none,lot45978,07403cd6398c27dfb6716f0bbf97402a7ad23a34802c294901c4385d7b5825b1,train,14500
773021,none,lot45978,7af3deb549b6e3f04e57c1df4794803adb2ca410b2f0aabb07627febe5bb8b66,train,14501
773035,Scratch,lot45978,33ab4041ad833954f2b8195f733e8e5500e44a747045234fa5708213a8076690,train,14502
773052,none,lot45979,b1794ae556495855e21ebda693d0034362027fd6a4dd090c67f440221e119de5,train,14503
773053,Edge-Loc,lot45979,612f0dd9bdb3ab15cbbae332cd30e8b55866c1716da3a4ff783b2f319fb5a261,train,14504
773054,Edge-Loc,lot45979,b1b9bbe7faa5ef110b75be6e623817acc9b0d65fd75f1bdf2f6e39cbe09c1476,train,14505
773096,none,lot45981,977d1d48e44ba54d6bacf680c589bcce797440f4337db48e2f26ad71580745d5,train,14506
773109,none,lot45981,864d43507f3f8f7a846f08fcfc205261819a340e9bb2da9db9d09b1498a83305,train,14507
773110,none,lot45981,ce56937bea62227b0e020bc8ea39b17c6bb6964d2aa3f6433fa7fd8e1a4b0fff,train,14508
773111,none,lot45981,15dfeef56cb1a2ac9e6e61de2b6fa23c04ecb6374d696217058d271af336a015,train,14509
773125,none,lot45982,961c97b780a9ec260099960ea5de00de00754855356e7fe9c484b1a4d5594c77,train,14510
773126,Loc,lot45982,43a276d8cdaaf2aaac0581de0f0c6bbc3eec2b7a99c4d9f84615e2c3e941d312,train,14511
773196,Random,lot45985,f64b9270303c3bfbb092e083efdd085ab0c1b5661f7848fbf4b85064a0f30fc7,validation,14512
773205,Random,lot45985,ce1133e799d59921ac9f23f62c65fe4f94cc6fc19089ef3baab703745a018cf9,validation,14513
773209,Random,lot45985,a384055902826ef59dd1e23ab4883c8468c53a693f90ce4f1cc8def9d1ccb7ff,validation,14514
773211,Random,lot45985,8f1dffd434b5b9c64b0cfc5ad99bcb3e665f8fd1d8c81b7a6ee6645033472bb9,validation,14515
773214,Random,lot45985,118492355e2fcab9c25019b5daf6a01aefb84430e389bd9e08c394ae65683f7c,validation,14516
773215,Random,lot45985,1d03145f70a22837fde8409dbe31d85a3695285373a72377e2cdf6938439c296,validation,14517
773217,Random,lot45985,8d93d988c9f1dd9915b6d8fe0faf01c48ab3aa02431a9eb89c07bf640d09cae6,validation,14518
773222,none,lot45986,4c48c2372b57621185c96be8874346c3d26b5be43eb8fc2bf7a14e6270fa1bcb,train,14519
773229,none,lot45986,b7a69e39dc98d3827284f43b571dca6045d5e7b19f9fb0f4a1add597e3805655,train,14520
773253,Center,lot45987,d037d21067b5ff2f783b9c7351302ff79f69527bcac9dd27425d2599486b2c23,fresh_audit,14521
773357,Edge-Loc,lot45992,5e9084a831e226d09f56077e9972e5a13da83a739017538a6500aa7c476c236b,train,14522
773364,none,lot45993,ed8f8e74973b0e2474600835edc29b62e61d87db04cf34e6d6d5daf733d0e587,train,14523
773427,none,lot45995,f2a8020fbcbac79217ef3e2a2e5d6fad0253e35c91d54cc3a255510cf4c26cc8,train,14524
773442,Edge-Loc,lot45996,13a756b0097f1a2fbe242501d8dce912dbc3a62a1639f0a4fc7b6aa8858e21d0,train,14525
773457,none,lot45996,036b7bfe47c0d94f131f1f46c82924d0d46e86ff01fcda0aaa30f515e7186663,train,14526
773488,none,lot45998,face5f57aedfa300318e2dc7f7379af2c2cd186ad82a6fa3eb335ae2f3a4c2ed,train,14527
773501,none,lot45999,e06336a11b60705175cf43b542ce75c1dca12dae55ba5cec1efa7c496d2e1e50,train,14528
773577,none,lot46002,0731b727c97d94325d9533d1407bf2381e2245b03814444527ba21b3e3f1c293,train,14529
773584,none,lot46002,06e2a1bd7f61c2733ce9a1ed67682e0a436f806c4a252929b62f644472c85c2f,train,14530
773588,none,lot46002,d1364a616b5e3e4292c0b35c59cca337bf82fef25d6b7a9b7ef592c3c358fc4d,train,14531
773702,none,lot46007,f9ac844f5f7c309cfc707f38412a87ee814fbaeb9b27092de37a120f81ac9f1e,train,14532
773717,none,lot46007,8157976cb0740b10ec6e45cc79a1ab75d95cca2baa11a603a08a7826d8f9e294,train,14533
773732,Edge-Loc,lot46008,19cb735d6b338785cbda95a5db56de871acf7af8491181bac3de99c2926e2ba1,train,14534
773733,none,lot46008,c0b97c5264a92708362015899cb79a7bb614dcdadd0ed0583858f56f7bca21b6,train,14535
773744,none,lot46008,e0e8235d76a23be9a7576d9077c5708b2e68c5ed081e0bcb0974840e1f5a2930,train,14536
773819,none,lot46012,d9700184b06d3403d9750478704b206f3409192f5df28fbcd319a53f10857f11,train,14537
773831,Random,lot46012,831becdff6205130456f6807d04ae0e8e2387e9674d0cd8305893dcaf56123ef,train,14538
773856,Loc,lot46013,1f124952acce96c4308b0ebc7d875152ec08feaa5a4d9a8656f14fb4db0e0ed5,train,14539
773878,none,lot46014,05ac1dc34b1ab74abfefa4e185ace09693f85cd3f00dd046e9831733ab4e7f15,train,14540
773892,none,lot46015,81bcf46f81197cca34ab787a763aff14e65687df1d69c078c125d17609cedf95,train,14541
773912,Near-full,lot46016,04aa124d8aaea6a5762ad6cf211807bbfeb12756c02b88b0962d61a5ab043700,train,14542
773934,none,lot46017,6bdbb93e7922ceec00ff1c3a7f64e0e5dd46e7e771178b9038921b8a3864f6b6,train,14543
773945,none,lot46017,c95b0a09365bec2f7443bf13079ee98a4e15065bf9763bd6e0056d60e1b74ade,train,14544
773979,none,lot46018,3dbae1665ab7ef24890bc0092eb7783b6c4f94321def23da7ae7cd6e762b3d68,historical_test,14545
773988,Loc,lot46019,73b2cac2cb8d31e2c034cffaea33f348a8dd7bfdb0c38d7745f228ace24fc4db,train,14546
774000,Loc,lot46019,026c9e6b8698f4a1fd1d5c22c2ce873d5e6a6d24e5c306034a69c436d40c8a7b,train,14547
774006,none,lot46019,5cf641dccdde131819bc7f6150890ecafa9fda34d8ec51de6092ea97493e2014,train,14548
774012,Loc,lot46020,2e127f00913d131d57e99fc29d3efb113b6e1ef582e685da842f8e9337cdebd5,validation,14549
774036,Loc,lot46021,119ff483f832e80e214933f671d5670bbfd1580ec5abaf05046dc3bfb8fbe159,train,14550
774049,none,lot46021,658c9c900a642ec700903850c9e9a48ed7cba85957a365bb51744b0cc540d166,train,14551
774054,none,lot46021,568888ce6384bfcf5b1ca65d9ee3808b973f6c1222d8da77ab34ccfa0e6d9029,train,14552
774066,none,lot46022,9b49cf2100cb81cfa282e3bdd32d4b95099ecea368f6bb9f0e23ae4dd0fbddd3,train,14553
774102,none,lot46023,9130ca72bc757ff675da15f00e24790c854da941399a272259f71e1f6359e22f,fresh_audit,14554
774120,none,lot46024,a7adea12b2afbce923cd11f535d1bdd19dc45f2c78ef1dcb6fa0c2215a2c03eb,train,14555
774133,none,lot46024,ef7daf1d3f5ee5a28b90efe68854bdcc9933c03d28cc624ed6582a6ae646ce67,train,14556
774173,none,lot46026,cd1aa4110e6bdafcd43a479a30564c88b72aa33ccb73d6ccf0b0559d64e4448d,train,14557
774183,none,lot46026,bd4afa73bb72f630497a1d39a3307967a1356c80c5379e6cea2ebddbee24be73,train,14558
774184,Loc,lot46027,195293cf137162bf91f124d97e78c49fe27c7a7535ba37c0d60ccaabebe88d90,train,14559
774194,Loc,lot46027,2b73086873816e61b2d3ad4f04ccbd92a49ec29434af199c24bc133f7cd47018,train,14560
774221,Random,lot46028,98bc648adbd556a3be4f757d7b7f67d2c480381d91a1a3d3e033ae3282914ecc,validation,14561
774224,Scratch,lot46028,44ca45d90cbfbd9852d24a860481d7ef7a1a77ceb689945b9cb82371dfece201,validation,14562
774225,Loc,lot46028,8e45d34400d5a63b4cd9d1829f099f7f544c412071ea5aef9c721007060a18dc,validation,14563
774230,Random,lot46028,2341254a1a9f88bf5dbde610b3346460355b1374b22b8c1923e2ecf387f0a44b,validation,14564
774239,Scratch,lot46029,3b127a114d28e729ef5347d7a936a238579cf36703eb4e6a33fc4210147ad813,train,14565
774251,Loc,lot46029,7b393b88e54dd5116cfca8f3044a7914ed6faa2eea6545aaf8ff44726caec6b0,train,14566
774282,Near-full,lot46030,b10942cf21a8167cb5a857e7ea9da6a1d54f7e42f6e43b11c71c8acabf679181,validation,14567
774293,none,lot46031,6a51b48d553a9de96d01c5fc6192a73cf959d625ba0bf8077ada277440e77fcb,train,14568
774295,none,lot46031,6e349cb92bd104a19908856d6c2cf0319184c078b45f1bf9d61b0c972dee8458,train,14569
774303,none,lot46031,51792e1ec630983fba4cf3624b588a0e14177a6f674c211432cc4b077693f082,train,14570
774360,none,lot46034,4cd31f92ab4e1d0fbe33894ce7c40c149018417b054b40207813aeb8e2e9bf8d,train,14571
774364,Center,lot46034,136d79a71dd4461db6d24da589eacb39f72b6cc6211dbc5a3b77035df7c095e6,train,14572
774376,Loc,lot46035,333b1fbff49ac4e54bcfbe08db5e772acf431d50ca20e7d92ce80dc66bbac5b5,train,14573
774378,none,lot46035,18a413c505666b87a65145ab0d44a67a4b2c2f6091ec697cf35507b97e4c7645,train,14574
774386,Edge-Loc,lot46035,7e58094baabeb3f3e89cd9f59b3bc6d49f72d92180ba10c231d53d2dfd42f29b,train,14575
774416,Center,lot46036,f85afe2cfdac4cf8af128859bd8ab35da21a3717e54134b6759faab908b0f02f,fresh_audit,14576
774434,Center,lot46037,78f661dc83c6ae1daf58668d983a6814576c82092f5a1650450c274c6e11c60f,train,14577
774438,none,lot46037,c797eee2c9b11c7c3077717462d5f5ced2599539fda13d2b543de7014a746e2b,train,14578
774501,none,lot46040,8119e391e9b2ee5d5564f5a2ccae55758d2e0f94f589a5d49318530491473399,validation,14579
774533,none,lot46041,af9c94bae3711237bec1adc9aefd29ba1f83f95615223a02655e3a5b65f59236,train,14580
774539,none,lot46041,58b3f7b191f67e82478f7b99ce507bc73f23587d77ce18918641630a0bb47e02,train,14581
774575,none,lot46043,a600c9740a1e53d8ad2c64122afaceef787462cceda562034496c44cb3433215,train,14582
774577,none,lot46043,f86ddd275acfccc71be953f74b90aeb49e354e8ea7eb17ffe8449a148cf4aae2,train,14583
774580,Center,lot46043,cbd5f3abe878fb938bfc14c89db5fb2088e88ba48deb23d0a347b9ad67a2491d,train,14584
774582,none,lot46043,1d7d54619c1356d365ff241f04ca9fbb693aceac63c4559532e456bc810832bc,train,14585
774585,Center,lot46043,a0bd71ee67037d9da0593150c11fcf7a6242f840be2a9c5ae6e9f221fdee87a7,train,14586
774589,none,lot46043,93709ad5737cba81268957dc39e289735b641363936d1b835e14819de811209f,train,14587
774594,none,lot46043,7a0193a75cd0447b72c14db5896a2708de657d547ad97be98e054e7eb76d0a45,train,14588
774596,none,lot46043,cc64219ba21b478e51d0aaf19ece2b45cbf596a3d2dfa24dfea158f28e615a21,train,14589
774668,Loc,lot46046,cc862e0f475ff833e21d082c22283bdb4528ef8d7964fe33ca3bc8be4037e528,historical_test,14590
774678,Center,lot46047,114c04c8d96c71485d7d19aa7538e306afe5bab67b18c24b0055a3596d47c2cb,train,14591
774716,none,lot46048,2b72d48c07d5702835355e13b15e1637dfb2bcaf62224870f10e9dde40d387bb,validation,14592
774754,Center,lot46050,9bae2312cc00aae73672d43bdc93fda677d297b4004fa691f52f8026a7e11c74,train,14593
774804,Loc,lot46052,07899b52e2ef8ba1e644a1ab036f60624e4d21df4614c0a3b31aa248f6cccbc0,train,14594
774843,Center,lot46053,c0e8e75bd4afe672e654ceeb2d085c15101f62f8fcf3da01c877f57171a1a929,train,14595
774858,Center,lot46054,4e508787af53659b4232c5e97184f22cade2a3c90203bb5b28b65642823630b6,train,14596
774862,Center,lot46054,1dd59a9235e75f05d48a2fcf5fd00286285c93b9fc8296575fb5a27ee9f1bada,train,14597
774934,Scratch,lot46058,9b78195444e329966e8c117f02646a07e977c4b42d7ba2564e5e3b352bcd2e49,train,14598
774948,none,lot46058,0ca2fafe4efc8bb71f23064dadacae6133e9ea31cd3a66e8311309d465057b32,train,14599
774949,none,lot46058,942610e1ae0b849d7212b7c655b1bf982abdbcf1c59d230ba6314455c2bc7ed1,train,14600
774965,none,lot46059,6aa48f7e925335a23da97438d0de129f2e3d9dbee6889c25ee1fb3823cff807e,train,14601
774969,none,lot46059,18b70ecda9905704696d92c866b316ab0dc5f3f3c0b0dd34f9d3da60d5e87b1c,train,14602
774980,Center,lot46060,a29847086fff3c8a7a145aeb43ef5878ec7e0a2a3f1aa4d13411fd3193000fe0,validation,14603
774981,Center,lot46060,151d72313fa518b0cd32e86b2866a408c6e3bdd29c40a82d1e930282dcd3d70a,validation,14604
775022,none,lot46061,1ad26c0b5fcde55010fdbe6a3108b96bd0931a1cf3a27cb5df67521e63e0610e,historical_test,14605
775035,none,lot46062,12e198f1e0d8c6fa364ed9c6a87f80dc72b09b493e8713215f4c96309d4ee1c7,train,14606
775075,Edge-Loc,lot46064,321abe111276b571c7839c28aba16f2b98c2194b4a480b23764c5ccf84706b0f,train,14607
775109,none,lot46065,21c4df79180e8ab5cba24ac15da6283af5972cd1af39a7dce981cf6ef548ff4f,train,14608
775129,none,lot46066,3f1fcb0259a240e2b197f6a13be8f590d9d8d5926d6eb9caaf380972f5123b74,train,14609
775134,none,lot46066,e9ad33c2d7fb45c17779a1b7e418465c8a6e4eed1738a0addd54d3dbb64aa824,train,14610
775135,Scratch,lot46066,14c14ace6e699bf9b49c19603092485cfe9bb68d7ed177afcfdd83a6d8799851,train,14611
775151,none,lot46067,03321c0aed1f11fe8f382c448ffb7481721bd2d9757cbe5ecfecf6fe302bb8b7,train,14612
775156,Loc,lot46067,83715098800bdce876c34bc4b7d6602e11d57d779d484f5afb7df637142394e5,train,14613
775193,Edge-Ring,lot46068,b1548443b474171962034a932d6ad8db7ef09791bc58923c24060edf14c0e4be,train,14614
775194,Edge-Ring,lot46068,45f34d6470815592a7699d19ee545e5af0ed0fc09808f17b604a3268c3f05d80,train,14615
775195,Edge-Ring,lot46068,75f1813125553dbb5484748e296eae29755209b9ea9f684c890ef7e694192c20,train,14616
775210,Edge-Loc,lot46069,77d7058b6cccca1cd8ade0edcaf8a96beb32f52c8177768572f49d60e2936768,validation,14617
775236,none,lot46070,2a48d4d9e1dd2ed8977097379330b66558de8a74f437269f564724eecc03c99e,train,14618
775295,none,lot46073,5bf0c87d7c584fe156a97af897531209fb1384521a1fb6ac7931edc511404412,train,14619
775296,none,lot46073,1e80efdd4942058135f69dfd1d97fdf1ddf300136b17783439872ea403604ec8,train,14620
775301,Edge-Loc,lot46073,28d92bf7211f3e6db6c166edb26c875317f27cba2af3b7fe5174f9bed3e0507a,train,14621
775312,none,lot46073,8996bb4b898eb2985c611a41d8ad68ec7c3be145655b9030e170269f991b0bf0,train,14622
775350,Edge-Loc,lot46075,82324457680692096c333a1e443e6910ec3c1059b29e206e0aeb15d83cc42379,train,14623
775353,Loc,lot46075,8da3ab12f6af36032ece075dd92cf8d5450c21f7842a01acbae452af23614423,train,14624
775367,none,lot46075,f05a9f491ab23b57c16f4e4cf390e9cdd9a6ab73498a6b348effd721f4c42b45,train,14625
775400,Random,lot46077,68d2e9c3928329d89bb770acf26155d25b8748bae846378327a30fdc51286e73,train,14626
775425,Edge-Loc,lot46078,397047ea98cffb7640e2db58e2155040c9d4ff8adf53d64ef8f08069281e58a5,fresh_audit,14627
775427,Edge-Loc,lot46078,d61596bc08000821960924d4caba66dcbc9279d23b2976290d5be41ff3da8bd0,fresh_audit,14628
775431,Edge-Ring,lot46078,66b24320d5a55aa238ef9c37fed3b34acaf9615647c95c6b3eb2e9656c4d9689,fresh_audit,14629
775446,none,lot46079,7433c867294fc3bca0fad5838fc6b59ef0342ab1704a12b5be6b1aa2dd88040c,train,14630
775479,Edge-Ring,lot46080,33ac59b0319677c24e1f5606e030412ddfac64969c67d0bc83dcc65b0b2dae37,train,14631
775481,Edge-Ring,lot46080,abe1d711c2ed11f482fbaf4aa66ad42957d62c17e37d1e0b6be7e140ca27e8c5,train,14632
775484,Edge-Ring,lot46080,0a369e9be179b1386fec3ad8f29982c6b12a712d687486b6442fb69a9042d2b2,train,14633
775490,Edge-Ring,lot46080,e5d94bd77308208684366e780d84fd07235bb06e3b8fa951819146e2eca98d67,train,14634
775494,Edge-Ring,lot46081,c0b726b7bdeef6a4a17f04c0d8dba88f0b00231453fd8e75469846b174a661b8,train,14635
775520,Edge-Ring,lot46082,b24f13f911977a79017c018817193569ced9a825e7ab9fc314078a606f11e4c7,validation,14636
775596,Edge-Loc,lot46085,5818fd2ae48d291222b15c845ba250df8e19b3d1bdf3ffd2123a67f7ad21fecc,train,14637
775601,Edge-Loc,lot46085,d798eea0f8e6dd04df27ee58e0fc707719ea56909efadded7ec40a6992b952b6,train,14638
775609,Edge-Loc,lot46085,ce4070669765eebb8cb2bc7de4fb3552681cca3c8ce0fdfc0107c2030178dfdc,train,14639
775621,none,lot46086,31389594e2708432084969018c2b71cc97b06018aaeb3a38585fa0398734b598,train,14640
775629,Edge-Ring,lot46086,d72bb0585a868d97f51b0d125cdaa06772e06d50d4664679c1d098d9d792389b,train,14641
775660,Scratch,lot46087,0f4453f57c4ab1f12895c26680cc12e9d4db98f452db5bd6670b6e4403fe507b,fresh_audit,14642
775678,Loc,lot46088,54d98b82a8d37bdcf33cb7a7eb883b6e77db437d1ad4adc2db63c0cab38dd753,train,14643
775687,none,lot46088,0633b04ca3c5410df38f1859c44bbf63423328d31f596093f1c99dab7cf59445,train,14644
775788,Loc,lot46095,d8a390b8e052e27e9136f16950d78deb73217301869f145a335ef8d89e934fb4,train,14645
775793,Random,lot46095,e9212b0c20fdf6a5418047556222d795d0ab1c02aa1b02e44e36ca1f27ae8ae6,train,14646
775803,none,lot46095,d6f99ffdc220275a963621974fbf8fb03e76e7a1f638fb365d5ddea174d98d63,train,14647
775810,none,lot46096,62f33dae45c0a47b9d963309a40ef3f05704b1ece8ccb06e88dff7bbee2d8c6b,train,14648
775856,Loc,lot46097,a1fe33301f227c246429d0744c594345acb3501c1bc790a7e15c28ee3a2e45ba,historical_test,14649
775916,none,lot46100,e200e66f0f0477549f26ff57dfa5654cc80346f7638f9981d67793b7cb945fbe,train,14650
775938,none,lot46101,690578514db40390ef2258defef5123a36e96688d12357e6bce29b3bda90bd10,train,14651
775952,none,lot46101,2bb8664e3fe9635fb402450e658c36bf2487cf862375f8243266b081941eeb86,train,14652
775955,none,lot46101,7bdad0c4edb6268da8cbdca4d81cc71c2576e3ae6e1df7f64dfaa48a795ee334,train,14653
775957,Scratch,lot46101,e52df9932740e6a78dded70c3210a4bf8b1723f7a60c6cefa4f7155b96cc423b,train,14654
775966,Center,lot46102,9b4cd35275551d9a84820d568dc366a6a7d81bc599de779cf525112ca276a151,train,14655
776003,Random,lot46104,d7b29f9e1ca8ca81ded1dc28f1678a09c844a5d36a5ec69f682ae4407385a007,train,14656
776004,none,lot46104,d3a8acc762560c6d2cbd2523c03d75690af41302ef3d17ed183e4a64304f1820,train,14657
776005,Random,lot46104,b4f0026c87c3a8648d9476751863944a2f070dbe08962f69ec399c68bc9fa723,train,14658
776006,Random,lot46104,3618ce343f233cc9023643be37b16d7c6d202f5a44599a54e94cbb730b642be6,train,14659
776007,Random,lot46104,bd6c4190413bc42c845c847f9ec45f79429156c70fadc24485eebf40f17425b3,train,14660
776009,Random,lot46104,3adaddd21f6dc0083bd1d4db96dbf95aafe5ff7fade4833baf1d166a8ac1b2fc,train,14661
776010,Random,lot46104,c34c9e33721a3a74f26f6e8f8729179605a850280f643e2513f1549e48b2ffc2,train,14662
776011,Center,lot46104,7eea38d6599e1899a00f6439bac549cb8bbd6b386d0c4e6a725e31081b1ec836,train,14663
776013,Random,lot46104,dd0f292412d452599accb8de219eca886d4bba0d5ef83eefed8ebc51dd925f37,train,14664
776014,Random,lot46104,acdc48508c67705cf7e4cbfd4981722f8b5d159507bd8db66500b122785d83d3,train,14665
776015,Random,lot46104,0bee164415f22fcf6e73ac2b2641c6b05f07a714d4325e05ab4fbe3ab028fbc7,train,14666
776018,Random,lot46104,fd39887211c5aa722fc8dc77a6f10e36cf7fbed640ceec484f40182c87c6f553,train,14667
776019,Random,lot46104,8e76e7e4dab018658508f77af37c653b2473d0cf4341bdd70486a566dd108a8e,train,14668
776020,Random,lot46104,270ef0c4cf0c6fef86f270556ea4ce6046e345f4fd897c1d235b3cb0059934ae,train,14669
776021,Random,lot46104,ceed8ddd467193b4dc6993b4f48e85302cd166550e59f232491933fbc63ba910,train,14670
776022,Random,lot46104,5b6719008fa1b775467ea9f619d26220ea2bda5ce5ba0a39b007f9f82eb4adea,train,14671
776023,Random,lot46104,4a277e392724860ba89e03691aafd1be539cebf5f00eceb755d7f9723f866c6c,train,14672
776024,Random,lot46104,4511b7b9ee3c941e5783e4e81c2ff9b7153853d5969143bf3d3e82e352b41b54,train,14673
776025,Random,lot46104,c086a4c226259463afae4ff912b98c70fb83cfd9e7d14f0b4010e93d00236550,train,14674
776026,Random,lot46104,d2fb291f5b977fe82f634fa04c4e2bdef7f960ff75ff3a01ad2855a693dae702,train,14675
776034,none,lot46105,5ee09096028f76f285e57c74d71618621a3cd5168f40218d2a94269d54239e97,train,14676
776040,Center,lot46105,f4f63133bb4e067fcc4fab20967af923df0c8fac7fa32627425fa3c3f5b8e4e0,train,14677
776041,none,lot46105,be5b7cf331c833909a1467b9c2b021981c73904e9f04f6b62d7b96f2ab70bf7a,train,14678
776043,Center,lot46105,db20c967ab6026187f06b6417b3677ea1dd36e2df7e9ea5a60a173d81188da22,train,14679
776044,Random,lot46105,86e5f5d6e21b8672be40b28dee4f8bca062834e0ddfd9aa86023c4a673ffde26,train,14680
776046,Random,lot46105,60877d9e514be07931d38abab43e21a6556283651170269417dd6b2a78f16e5e,train,14681
776052,Loc,lot46106,e953325f720869b19dcb7d85cd74a7f82e998a7109a4f4ceaff27d7231757476,train,14682
776053,Loc,lot46106,b84af7e8060cae27fae3d75374e0cbf49a866989e42025f73781e34582e63922,train,14683
776054,Scratch,lot46106,bf3512bac75efac15f9c0981c020a4c920057dae91d822572d8567fa94b49e0a,train,14684
776055,Loc,lot46106,9f1c4552cd69627e00cc6ac3fa2fe9320c1b3a814857fb016203c543b268ab70,train,14685
776067,none,lot46106,dff9f4404eabfa5af07c0554bff8d4527ba3c56b426abdbc87390d8584ad0da0,train,14686
776092,Loc,lot46107,184b43ac7be29bd6cc87343dcbfcb63ce5160e2e0860e44437913e177e7ba246,train,14687
776097,none,lot46107,504af836626f1354012925ffc0415160981e9f502fa97e9de068f0f833d5f05c,train,14688
776108,Loc,lot46108,c9e3c22af2eb6d260e10a100b5814c007b55d322e0df135bdd2654a7e812c1be,train,14689
776109,Loc,lot46108,edb954d797ef6302a70bf47aeb3a2375648db5f662841840062424732e2617bc,train,14690
776111,Loc,lot46108,55e413739396d2df7505b2c0d22d1d1dac9926aed7ebf85a6f26a2ad82eef1a0,train,14691
776113,none,lot46108,2cfb73f030178c624f2f17e2115e596fe5f413c46bf575a36b8ba2555b24613b,train,14692
776114,Scratch,lot46108,1eb9d75f4b45474add4675a127d7dde8b1babaeef11f61203fabb54c2d5bdf80,train,14693
776118,Center,lot46108,d9c9ee5d797b260eb8523085741afb5aa3e9d1fbcd0ca8d92a94884f7a40cac6,train,14694
776163,Loc,lot46110,c8097f9f694bed90f79c89fb83179e329dcd209f0b966ead2b79e7ec0537c4dc,train,14695
776186,Center,lot46111,efe811654b0fdf6a6ecde9f1a4adeed926a2e4dc38baf09f212b9313bc4af22f,train,14696
776201,Loc,lot46111,fec6de2f0284acd260aac5bdd60adb606498b4bd6903b4c9aad4c462c70871de,train,14697
776214,none,lot46112,305f3b299505cbdfd30109971e4a57802c543241d38d4e8a825848976c19ef5d,train,14698
776217,Loc,lot46112,eb7e1a0eb75b5257686538aaeb566a54218417c1b51f0c8e5e5f7005628d806e,train,14699
776231,none,lot46113,16a7f60e3a94293a41c98efb154c19e6ee1d16b09ba2d3fd44b9ec9ef37260d9,train,14700
776304,Loc,lot46116,1232b87cb29c61b0085500752fe8b2142ee6af3afbb5f183450a8053180fe879,fresh_audit,14701
776306,Center,lot46116,237d99ebc351ac432549474b6fd44a67721dba2be33322d4232fa1c6422fc6b6,fresh_audit,14702
776325,Edge-Loc,lot46117,abff25876e61a0a05e129fe38658e3415c3de6f3d4735dcd74a74f1303850a2f,train,14703
776326,Edge-Loc,lot46117,24b559d5c847244403beaf3fa80451a156308412cb78a0c288a804143fb13664,train,14704
776328,Edge-Loc,lot46117,c2f37c0d4b30d53917b80240085434272c091300a33eb5e641b4da19c94f4bfd,train,14705
776331,Edge-Loc,lot46117,752ed50206ab5f8774928c5db590c2aaf91588c70cb463f8fc8c2bee4d2418ab,train,14706
776332,Edge-Loc,lot46117,f16d5ee59fc753fecea034115bd8932985b9a82f9ea792e28a9fdfd96e5be149,train,14707
776333,Edge-Loc,lot46117,8799ddd81f425ed3859d105467b76328f4c97522a57d92de3f47611f633a808d,train,14708
776334,Edge-Loc,lot46117,012cacc2bd4de5f90131ffd2c1d642ef8668f42a25065d9d562d275a41f70f23,train,14709
776336,Edge-Loc,lot46117,08e73d5e1a09b4d8ee19756c97650eefb2085ab551130a5349eb1d97ade6cd1d,train,14710
776337,Edge-Loc,lot46117,22e054936640e5b1294eb849880c0570b63bf40f083e3ac3d3e37b4dffd4a707,train,14711
776342,Edge-Loc,lot46117,c569dc1d7c400ff46400109d68700a219c81bf421c887bd4c2f25266bc1ba8d0,train,14712
776347,Edge-Loc,lot46117,70ebd28ca49939a4162b45f3e8abe925f5d85da9ba13a03536d516332918dd66,train,14713
776348,Edge-Loc,lot46117,89961a355ea130e3ec1168a50701be7da6789677894bb93ef0657d1501cfdd41,train,14714
776349,Edge-Loc,lot46117,342b887235313530dc73f7d4b32da80749636449eb92a7b3bd7566c229aff4cc,train,14715
776366,Loc,lot46118,42abb9fb5cafd766880db72b00b4908178c5b0d60cf2f203e1c5da7cbc79818e,train,14716
776380,none,lot46119,ee04fabfb3db97345c77000da670aa1cf5a03b013c631e11eafe4fcbf0589ebf,train,14717
776381,none,lot46119,3a99dfcef5321ec480035603cdcbee95132a57cc97ad512f812ab341da2b3303,train,14718
776385,none,lot46119,bb2dc9b11ea1932de1beb09830c1bdb9869aefe6c1671a50fd80995410f84f40,train,14719
776392,none,lot46119,5614e73c9a937d806eb648d13038368d0e1e5e538986cdb61720cd5aa0d50207,train,14720
776404,Edge-Loc,lot46120,a639e2e6d83dd332b9d94c63ed0262806d5c65abc572016f512e37894442889e,train,14721
776408,Edge-Loc,lot46120,b53cc989d9626bbc9f70c36fbaa485aa488aa5eda5a0ebc1b270d92ae6b1dc89,train,14722
776409,Edge-Loc,lot46120,2d88d4d0770583dfc145f5eb62d3010f2345b710aac72916db218a927cc3d8a1,train,14723
776411,Edge-Loc,lot46120,0f671a89f2bf5e536b004542b6c3a8187042d6e49f6320ae6dc376f15f7f1f50,train,14724
776413,Edge-Loc,lot46120,807648093f83cbad68248617a6818cbb36e05e3617753955b366342cea52393a,train,14725
776414,Edge-Loc,lot46120,94405727fa9fedb600af5c42f873bba8484d11f7d297bfd37951e13807b318c0,train,14726
776415,Edge-Loc,lot46120,1e94b04790119c29aa207e30cf29f5a9061e9dcf1a08d8c122ad99cc848a9787,train,14727
776416,Edge-Loc,lot46120,c32298b1a1db0d3d71c5f7c20b1e16d3585cbad913fea4552c0bfb2721c143cd,train,14728
776417,Edge-Loc,lot46120,3215a10bd7692353492437fed0a158e149e7212bb2adbe128fdb765345405740,train,14729
776419,Edge-Loc,lot46120,be4dc661a9114e4cadec096f78149fe25fc650b705f5a51f3ec0dd9f0619153b,train,14730
776421,Edge-Loc,lot46120,4c6772895aea2ddcfc215f8cae6430898c22630df5530f2971dc4e3d4a3a57cb,train,14731
